objectid,osm_id,fcode,facility_type,name,subdistrict,district,state,country,longitude,latitude
10406,204345407,7204,Industrial,,Bhiwandi,Thane,Maharashtra,India,73.11202598540017,19.303511400739445
10418,283098481,7204,Industrial,,Dadra And Nagar Haveli,Dadra And Nagar Haveli,The Dadra And Nagar Haveli And Daman And Diu,India,73.02185878546625,20.102635518131493
10463,265908153,7214,Quarry,,Sanguem,South Goa,Goa,India,74.14398461137972,15.11956122067385
10471,952937172,7204,Industrial,,Ambarnath,Thane,Maharashtra,India,73.2994549377677,19.107939104653415
10474,653514894,7204,Industrial,,Mundra,Kachchh,Gujarat,India,69.68164443216976,22.801843144565357
10497,1391034870,7214,Quarry,,Panvel,Raigad,Maharashtra,India,73.14673345121399,19.042190935386497
10505,1021332654,7204,Industrial,,Mormugao,South Goa,Goa,India,73.87368408095496,15.379531421238681
10506,663323846,7204,Industrial,,Gandhidham,Kachchh,Gujarat,India,70.187015379214,23.106100659366728
10514,317990560,7204,Industrial,,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,Maharashtra,India,75.49185682338677,19.88117348363981
10539,220302515,7204,Industrial,,Mumbai,Mumbai,Maharashtra,India,72.84615140260432,19.03439850728248
10563,266287681,7214,Quarry,,Murbad,Thane,Maharashtra,India,73.3935189662857,19.243622672497192
10564,431553556,7204,Industrial,,Ambarnath,Thane,Maharashtra,India,73.12713804156631,19.11294198197178
10565,368493660,7204,Industrial,,Bhuj,Kachchh,Gujarat,India,69.7048173087782,23.833123832256998
10587,151528957,7204,Industrial,,Thane,Thane,Maharashtra,India,72.94641099583264,19.19708587363288
10596,147362659,7204,Industrial,,Jhagadia,Bharuch,Gujarat,India,73.14524233658825,21.65683888042584
10601,889568449,7204,Industrial,,Babra,Amreli,Gujarat,India,71.27697095330866,21.835719278507636
10608,264254939,7214,Quarry,,Khalapur,Raigad,Maharashtra,India,73.21630947565178,18.90749334169282
10612,326848219,7204,Industrial,,Sabarmati,Ahmedabad,Gujarat,India,72.5718526471093,23.090326304764055
10621,260766029,7204,Industrial,,Mumbai Suburban,Mumbai Suburban,Maharashtra,India,72.87162746646233,19.057285657083426
10628,971322231,7204,Industrial,,Shirur,Pune,Maharashtra,India,74.19419873465984,18.722748719992467
10647,923959264,7204,Industrial,,Daund,Pune,Maharashtra,India,74.1864595124428,18.512411382733983
10651,877804146,7204,Industrial,,Miraj,Sangli,Maharashtra,India,74.63825588556949,16.856568919943864
10656,659856601,7214,Quarry,,Godhra,Panch Mahals,Gujarat,India,73.36719528070266,22.81761906085252
10683,1082444282,7204,Industrial,,Palanpur,Banas Kantha,Gujarat,India,72.35479998452281,24.2015259702407
10689,953592719,7204,Industrial,,Tankara,Morbi,Gujarat,India,70.78068416605436,22.720440839485203
10716,679702523,7204,Industrial,,Kadi,Mahesana,Gujarat,India,72.32370235880121,23.319174179070373
10734,697712497,7204,Industrial,,Becharaji,Mahesana,Gujarat,India,72.25136888456335,23.642758087580027
10740,891996403,7204,Industrial,,Gondal City,Rajkot,Gujarat,India,70.763723144422,21.945821281276004
10753,456557408,7204,Industrial,,Shrirampur,Ahilyanagar,Maharashtra,India,74.67230521234237,19.61705685488362
10809,283098480,7204,Industrial,,Dadra And Nagar Haveli,Dadra And Nagar Haveli,The Dadra And Nagar Haveli And Daman And Diu,India,73.01335354438999,20.156065164555216
10814,1263682831,7204,Industrial,,Mundra,Kachchh,Gujarat,India,69.70011626617139,22.817891966822376
10837,338750595,7204,Industrial,,Gandhinagar,Gandhinagar,Gujarat,India,72.6311193556652,23.24943523971122
10863,1002209503,7214,Quarry,,Satlasana,Mahesana,Gujarat,India,72.79622011349203,23.958412794491466
10872,300886979,7214,Quarry,,Roha,Raigad,Maharashtra,India,73.08072016757822,18.436112570199263
10888,1041685518,7204,Industrial,,Hingoli,Hingoli,Maharashtra,India,77.14675537285949,19.7047902656034
10903,231691785,7214,Quarry,,Miraj,Sangli,Maharashtra,India,74.7356205627276,16.94904818599632
10947,597309902,7214,Quarry,,Valia,Bharuch,Gujarat,India,73.20466163609782,21.516191752818052
10949,892351381,7204,Industrial,,Jetpur City,Rajkot,Gujarat,India,70.60240834527131,21.77205209252625
10953,641125211,7204,Industrial,,Pune City,Pune,Maharashtra,India,73.81924461299829,18.555837550912983
11062,1121664481,7204,Industrial,,Mumbai,Mumbai,Maharashtra,India,72.84530142755939,18.962714875173237
11075,661513905,7204,Industrial,,Anand Rural,Anand,Gujarat,India,73.06923724218771,22.46116012707856
11101,891678464,7204,Industrial,,Gondal,Rajkot,Gujarat,India,70.7121303560511,21.87035915041684
11134,707818221,7204,Industrial,,Mandal,Ahmedabad,Gujarat,India,72.05111597075718,23.37560566969155
11149,1011950683,7204,Industrial,,Jalgaon,Jalgaon,Maharashtra,India,75.63002260426485,20.950288363980036
11154,628548452,7214,Quarry,,Thane,Thane,Maharashtra,India,73.05106125277163,19.11726432197596
11160,482940541,7204,Industrial,,Talaja,Bhavnagar,Gujarat,India,72.16146491840239,21.403819389681676
11173,628021410,7214,Quarry,,Bhiwandi,Thane,Maharashtra,India,72.9688554000328,19.346098433969857
11178,881059195,7204,Industrial,,Dhoraji,Rajkot,Gujarat,India,70.49244058425472,21.74081634658554
11194,318125893,7204,Industrial,,Paithan,Chhatrapati Sambhajinagar,Maharashtra,India,75.38402890050122,19.548087265403783
11205,925579618,7204,Industrial,,Gondal,Rajkot,Gujarat,India,70.77394029027057,22.087696374674245
11223,1008088156,7204,Industrial,,Wada,Palghar,Maharashtra,India,72.96124873616434,19.70322499412562
11226,431342424,7214,Quarry,,Uran,Raigad,Maharashtra,India,73.05912970926644,18.89192342951501
11228,663331272,7204,Industrial,,Dohad,Dahod,Gujarat,India,74.2579886387096,22.864416606007897
11294,197923006,7204,Industrial,,Shahapur,Thane,Maharashtra,India,73.35827562329939,19.544609785429905
11296,1021034188,7204,Industrial,,Pernem,North Goa,Goa,India,73.7994617646165,15.685568113347635
11301,658282435,7204,Industrial,,Khalapur,Raigad,Maharashtra,India,73.2177794087339,18.85053202007388
11311,680378958,7204,Industrial,,Wankaner,Morbi,Gujarat,India,70.95107856202537,22.666099629527086
11332,28964678,7204,Industrial,,Anand Rural,Anand,Gujarat,India,72.93674451388952,22.5417055271187
11359,658282441,7204,Industrial,,Panvel,Raigad,Maharashtra,India,73.10043589013208,18.848717970077367
11366,1339601943,7214,Quarry,,Dharbandora,South Goa,Goa,India,74.13756689879828,15.314536480403099
11380,374692172,7204,Industrial,,Ranavav,Porbandar,Gujarat,India,69.64254743085584,21.655533363559275
11383,925579613,7204,Industrial,,Gondal,Rajkot,Gujarat,India,70.77971828204413,22.04212469405437
11389,1268597396,7204,Industrial,,Umbergaon,Valsad,Gujarat,India,72.84407910700163,20.21290657267076
11390,658270588,7204,Industrial,,Hatkanangle,Kolhapur,Maharashtra,India,74.4482725209681,16.75779938190506
11422,910147476,7204,Industrial,,Mohol,Solapur,Maharashtra,India,75.79974000864593,17.75755200121291
11433,1002377643,7204,Industrial,,Anklav,Anand,Gujarat,India,73.05073616242599,22.378602656733772
11440,1002202687,7214,Quarry,,Kodinar,Gir Somnath,Gujarat,India,70.81479366882479,20.930957055391836
11464,198143541,7204,Industrial,,Jetpur City,Rajkot,Gujarat,India,70.63492893393071,21.74096588246953
11470,452847271,7204,Industrial,,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,Maharashtra,India,75.31756574965483,19.856754561843694
11475,235954779,7204,Industrial,,Panvel,Raigad,Maharashtra,India,73.08339482449635,19.102368294645313
11478,141133540,7204,Industrial,,Gandhidham,Kachchh,Gujarat,India,70.2096608999556,22.998169749344694
11496,283764358,7204,Industrial,,Dadra And Nagar Haveli,Dadra And Nagar Haveli,The Dadra And Nagar Haveli And Daman And Diu,India,73.07755687595852,20.1302085522003
11566,661866324,7204,Industrial,,Vagra,Bharuch,Gujarat,India,72.66679350501614,21.699451992159894
11593,626382691,7204,Industrial,,Mumbai,Mumbai,Maharashtra,India,72.86146003508523,19.00228040254441
11610,618281379,7204,Industrial,,Padra,Vadodara,Gujarat,India,73.01968912092093,22.223945465281993
11616,438251642,7204,Industrial,,Ponda,North Goa,Goa,India,73.95159341579772,15.418369391916517
11626,1007837714,7204,Industrial,,Khalapur,Raigad,Maharashtra,India,73.22567359098908,18.902453484055002
11654,659153709,7204,Industrial,,Nagar,Ahilyanagar,Maharashtra,India,74.71648506439239,19.072820228127505
11672,321003774,7204,Industrial,,Sabarmati,Ahmedabad,Gujarat,India,72.64410094080405,23.023607325278075
11685,215535677,7204,Industrial,,Pune City,Pune,Maharashtra,India,73.82792191934513,18.504217273780743
11688,521303137,7204,Industrial,,Bardoli,Surat,Gujarat,India,73.05787089423798,21.055277692198306
11707,317146436,7204,Industrial,,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,Maharashtra,India,75.37855417954881,19.896071724241196
11731,251359265,7214,Quarry,,Bicholim,North Goa,Goa,India,73.92197274613152,15.662602950953167
11740,1263804541,7204,Industrial,,Bhachau,Kachchh,Gujarat,India,70.28828176676734,23.197538037704017
11796,661866320,7204,Industrial,,Vagra,Bharuch,Gujarat,India,72.65893727373337,21.725368903506425
11818,910269962,7204,Industrial,,Jambusar,Bharuch,Gujarat,India,72.86798081445446,22.11463189465007
11825,104640685,7204,Industrial,,Dadra And Nagar Haveli,Dadra And Nagar Haveli,The Dadra And Nagar Haveli And Daman And Diu,India,72.99331031214078,20.287134844893306
11843,430028113,7204,Industrial,,Mumbai Suburban,Mumbai Suburban,Maharashtra,India,72.89161718425797,19.037633375787752
11853,506958208,7204,Industrial,,Bardoli,Surat,Gujarat,India,73.24036275321718,21.134313367956025
11855,628021361,7204,Industrial,,Vasai,Palghar,Maharashtra,India,72.89218414371439,19.33375114817245
11863,251333185,7204,Industrial,,Niphad,Nashik,Maharashtra,India,73.99326766294831,20.176939408948467
11877,152244277,7204,Industrial,,Mumbai,Mumbai,Maharashtra,India,72.86592485310328,19.009630540862137
11892,197565541,7204,Industrial,,Igatpuri,Nashik,Maharashtra,India,73.76255097832265,19.7435263910633
11893,971353627,7204,Industrial,,Daund,Pune,Maharashtra,India,74.19787645215732,18.516422798605326
11897,223642606,7204,Industrial,,Mawal,Pune,Maharashtra,India,73.60383090977258,18.683196737231935
11912,533741554,7204,Industrial,,Bhiwandi,Thane,Maharashtra,India,73.07236203849699,19.266482245589806
11914,235980022,7204,Industrial,,Thane,Thane,Maharashtra,India,73.03205594179738,19.07326652662859
11935,920069481,7204,Industrial,,Bavla,Ahmedabad,Gujarat,India,72.33874988540776,22.79337846001868
11943,1426257329,7214,Quarry,,Malwan,Sindhudurg,Maharashtra,India,73.50299322127879,16.144332610037154
11956,258548978,7204,Industrial,,Pernem,North Goa,Goa,India,73.79447885681292,15.685080620006774
11975,868091941,7204,Industrial,,Miraj,Sangli,Maharashtra,India,74.62837078737371,16.87953102701713
11983,199375091,7214,Quarry,,Pernem,North Goa,Goa,India,73.80411689355287,15.667579736002796
11987,1078283836,7204,Industrial,,Hatkanangle,Kolhapur,Maharashtra,India,74.27727325629742,16.774633734921316
11994,508032946,7204,Industrial,,Gandevi,Navsari,Gujarat,India,72.97204751093231,20.77527801178088
12030,197365170,7204,Industrial,,Kheda,Kheda,Gujarat,India,72.58746036776104,22.82401245819527
12037,1019637859,7204,Industrial,,Ratnagiri,Ratnagiri,Maharashtra,India,73.23336184038831,17.284284710466846
12046,618282230,7204,Industrial,,Padra,Vadodara,Gujarat,India,73.05279415122033,22.265566543302533
12070,66941860,7204,Industrial,,Uran,Raigad,Maharashtra,India,73.02110303688335,18.910213473987973
12111,430012312,7204,Industrial,,Mumbai Suburban,Mumbai Suburban,Maharashtra,India,72.88898248445287,19.01223103233193
12120,674674464,7204,Industrial,,Vijapur,Mahesana,Gujarat,India,72.72189972334455,23.540098148709188
12123,731544429,7204,Industrial,,Anjar,Kachchh,Gujarat,India,70.06820384591025,23.269581879062542
12125,452838878,7214,Quarry,,Paithan,Chhatrapati Sambhajinagar,Maharashtra,India,75.29429719635878,19.69063093807092
12131,251394471,7204,Industrial,,Miraj,Sangli,Maharashtra,India,74.59034799290558,16.88325731780426
12142,566551593,7204,Industrial,,Godhra,Panch Mahals,Gujarat,India,73.61576534446253,22.80667143647939
12143,390231845,7214,Quarry,,Daund,Pune,Maharashtra,India,74.5142225637059,18.448724067716086
12151,931428665,7204,Industrial,,Rajkot,Rajkot,Gujarat,India,70.91584609572986,22.385803169510123
12154,731541733,7204,Industrial,,Bhachau,Kachchh,Gujarat,India,70.34116727587028,23.325003807913678
12155,661866322,7204,Industrial,,Vagra,Bharuch,Gujarat,India,72.67278727486215,21.694491051138648
12157,910147451,7204,Industrial,,Mohol,Solapur,Maharashtra,India,75.66786364529716,17.624774353476376
12164,971322263,7204,Industrial,,Shirur,Pune,Maharashtra,India,74.3117344873784,18.804080539970286
12172,199375473,7214,Quarry,,Pernem,North Goa,Goa,India,73.8067688917559,15.682443569523153
12187,1466159450,7204,Industrial,,Dindori,Nashik,Maharashtra,India,73.8885449053201,20.067494791394537
12195,133744805,7204,Industrial,,Vanthali,Junagadh,Gujarat,India,70.37253470012641,21.47728555010594
12213,199376584,7214,Quarry,,Pernem,North Goa,Goa,India,73.7732904764068,15.685318354187794
12215,1362262025,7214,Quarry,,Bardez,North Goa,Goa,India,73.86923315197849,15.668192495098788
12225,663473088,7204,Industrial,,Daskroi,Ahmedabad,Gujarat,India,72.59203917066723,22.90451348198806
12230,430024316,7204,Industrial,,Mumbai,Mumbai,Maharashtra,India,72.87892763310576,19.047006871802772
12261,215535675,7204,Industrial,,Pune City,Pune,Maharashtra,India,73.82379991340102,18.5015562331921
12287,1210802956,7204,Industrial,,Khalapur,Raigad,Maharashtra,India,73.2324694176088,18.90222526959897
12290,260819531,7204,Industrial,,Udgir,Latur,Maharashtra,India,77.0903358832147,18.4128518007415
12297,395241968,7204,Industrial,,Uran,Raigad,Maharashtra,India,72.99322028976019,18.914603426980484
12314,626243839,7204,Industrial,,Mumbai Suburban,Mumbai Suburban,Maharashtra,India,72.92601956054175,19.056105562253048
12318,222120984,7214,Quarry,,Mangaon,Raigad,Maharashtra,India,73.19084785251759,18.186479967272238
12320,603426009,7204,Industrial,,Mangrol,Surat,Gujarat,India,72.94044431246381,21.387912564807078
12347,623400488,7204,Industrial,,Majura,Surat,Gujarat,India,72.74015039695949,21.161516783176662
12376,224073091,7204,Industrial,,Shrigonda,Ahilyanagar,Maharashtra,India,74.6171555888869,18.795140394291096
12383,1072744925,7204,Industrial,,Nagar,Ahilyanagar,Maharashtra,India,74.69504825006284,19.141451755894753
12390,1072042990,7214,Quarry,,Khamgaon,Buldhana,Maharashtra,India,76.61878921503337,20.679996747028557
12413,96621625,7204,Industrial,,Bhusawal,Jalgaon,Maharashtra,India,75.81074513002122,21.051628146095002
12432,658572294,7204,Industrial,,Khed,Ratnagiri,Maharashtra,India,73.47877547444574,17.625472436574952
12463,680105553,7204,Industrial,,Kadi,Mahesana,Gujarat,India,72.27505497657592,23.30022758550739
12466,285462122,7214,Quarry,,Jalna,Jalna,Maharashtra,India,75.86789395395272,19.77835437965309
12481,1078283852,7204,Industrial,,Hatkanangle,Kolhapur,Maharashtra,India,74.28896569974285,16.731524507800994
12492,660876178,7214,Quarry,,Dharbandora,South Goa,Goa,India,74.14729809985482,15.342389419168832
12500,909780556,7204,Industrial,,Vagra,Bharuch,Gujarat,India,72.57788585227046,21.703992653701217
12503,1046050707,7204,Industrial,,Nagpur Rural,Nagpur,Maharashtra,India,78.97657477748552,20.90820650782909
12535,920069488,7204,Industrial,,Sanand,Ahmedabad,Gujarat,India,72.25356161451467,22.973756701538605
12544,704594695,7204,Industrial,,Anjar,Kachchh,Gujarat,India,70.08609132102485,23.094769137448747
12557,910115628,7204,Industrial,,Khed,Pune,Maharashtra,India,73.79743729684431,18.75528088078088
12558,229067566,7214,Quarry,,Daund,Pune,Maharashtra,India,74.50873085257409,18.42155609635713
12568,197365173,7204,Industrial,,Kheda,Kheda,Gujarat,India,72.60801447212384,22.835550710877403
12578,702995044,7204,Industrial,,Bhesan,Junagadh,Gujarat,India,70.5790685130519,21.608513649266715
12595,661513904,7204,Industrial,,Anand Rural,Anand,Gujarat,India,73.066365938654,22.46396242820835
12598,141122152,7204,Industrial,,Gandhidham,Kachchh,Gujarat,India,70.21278821716132,23.009421230120537
12638,387824806,7214,Quarry,,Phaltan,Satara,Maharashtra,India,74.46775851039966,18.045620172976307
12644,673179146,7204,Industrial,,Saraswati,Patan,Gujarat,India,72.06947121363868,23.883846930770517
12649,533741564,7204,Industrial,,Bhiwandi,Thane,Maharashtra,India,73.0457312590963,19.315691842151658
12667,230964587,7204,Industrial,,Nashik,Nashik,Maharashtra,India,73.83637499200519,19.96530408973781
12675,651759485,7204,Industrial,,Chandrapur,Chandrapur,Maharashtra,India,79.18805185137262,20.02115669294014
12677,868091951,7204,Industrial,,Miraj,Sangli,Maharashtra,India,74.62891465562899,16.882422990673554
12705,910269955,7204,Industrial,,Padra,Vadodara,Gujarat,India,72.95607803667019,22.170732985884403
12713,152629613,7204,Industrial,,Mumbai Suburban,Mumbai Suburban,Maharashtra,India,72.88542034226995,19.065741402739416
12747,909780527,7204,Industrial,,Vagra,Bharuch,Gujarat,India,72.6509522333613,21.731623098397904
12840,362717988,7204,Industrial,,Wada,Palghar,Maharashtra,India,73.15052711932579,19.564541399449173
12845,623399637,7204,Industrial,,Majura,Surat,Gujarat,India,72.73851158686621,21.171050101544854
12851,620328204,7204,Industrial,,Padra,Vadodara,Gujarat,India,72.89893004587148,22.121683032145185
12853,663163331,7204,Industrial,,Gondiya,Gondia,Maharashtra,India,80.16789176414294,21.447716073492092
12874,1472585638,7214,Quarry,,Malwan,Sindhudurg,Maharashtra,India,73.58055578573224,16.055593562261148
12907,661503375,7204,Industrial,,Nadiad,Kheda,Gujarat,India,72.87267930118595,22.653769730148582
12908,1041884056,7214,Quarry,,Vasmath,Hingoli,Maharashtra,India,77.14866311785171,19.27910879903459
12913,1304610116,7204,Industrial,,Sabarmati,Ahmedabad,Gujarat,India,72.55723568946398,22.996708290141605
12914,128544019,7204,Industrial,,Roha,Raigad,Maharashtra,India,73.15269225533928,18.427641801443578
12917,661498586,7204,Industrial,,Kheda,Kheda,Gujarat,India,72.60898922926194,22.82426642836449
12918,1001128748,7214,Quarry,,Satari,North Goa,Goa,India,74.1310808066945,15.471436223383677
12922,740296077,7204,Industrial,,Talaja,Bhavnagar,Gujarat,India,72.01361589353053,21.33563431046951
12926,336105475,7214,Quarry,,Murud,Raigad,Maharashtra,India,73.01435031341981,18.334977690074837
12935,204345403,7204,Industrial,,Bhiwandi,Thane,Maharashtra,India,73.16543359772837,19.330949672909206
12938,917962282,7204,Industrial,,Bhokardan,Jalna,Maharashtra,India,75.85331213010025,20.25524484531181
12950,972098323,7204,Industrial,,Karjat,Raigad,Maharashtra,India,73.37894751485878,19.009279873094545
12973,623471504,7204,Industrial,,Kheda,Kheda,Gujarat,India,72.669885770976,22.74563990579166
12991,728324030,7204,Industrial,,Kotda Sangani,Rajkot,Gujarat,India,70.82367473891773,22.15077811397888
12994,978315185,7214,Quarry,,Warora,Chandrapur,Maharashtra,India,78.94624844851103,20.259163149142996
12996,1183383958,7204,Industrial,,Bardez,North Goa,Goa,India,73.81940471099493,15.641539518633891
